X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,program_class
0.3168652,0.6316524,0.8535832,-0.06527911,-0.6167818,-0.77268994,-0.70800203,-0.35689798,-0.16178009,-0.41148314,-0.46659046,-0.95808274,0.7122771,-0.25582024,-0.598397,1.1407537,-0.46853843,0.5084526,-0.23669644,0.5651005,2.628995,-0.4298753,-0.64938027,-0.49629128,-0.15408003,-0.5144756,-0.37039858,-0.08306028,-0.21144281,-0.52819157,-0.39103293,-0.33923772,-0.02657013,0.312471,-0.12110733,-0.30458003,0.19169456,0.01945152,-0.8134373,-0.581699,-0.5168379,-0.30756608,-0.4100017,1.9801458,0.9063434,0.21778162,-0.5034488,-0.15657187,-0.312843,0.09181394,0.8146423,1.5083907,0.17857608,0.00777491,-0.64252895,-0.7499725,-0.76474535,0.05133077,-0.34873953,0.27566144,-0.13771564,-0.3929667,-0.09236922,-0.40970802,-0.4891222,-0.42633614,-0.7450455,-0.43010205,-0.45280817,-0.60614127,0.5342196,-0.47644523,-0.46949774,0.9468337,1.1418072,-0.45773122,-0.21572368,-0.5708354,0.1714788,-0.07259087,0.4217522,-0.38237554,-0.47181225,-0.5897381,-0.45569965,-0.67848635,-0.4888233,0.6575934,-0.30421585,0.2268076,-0.49286178,0.56623733,-0.17886187,0.5285106,0.49230993,-0.4392748,0.17846912,0.6607193,-0.1819747,-0.5240716,7
0.6934039,0.83841723,0.5776771,-0.0476785,-0.57675767,-0.76782906,-0.8053426,-0.42496365,-0.19416259,-0.321226,-0.45999408,-0.9677157,0.6623756,-0.26175624,-0.61102396,0.6381521,-0.21254301,0.6632893,-0.22256678,0.62232125,2.260599,-0.47384685,-0.6389868,-0.5446072,0.08981359,-0.46607417,-0.37723187,-0.1572632,-0.22956681,-0.5901223,-0.18515584,-0.28435177,-0.02572886,0.01978438,-0.07691004,-0.292843,0.17441797,0.36407176,-0.817701,-0.6270466,-0.49834123,-0.319002,-0.41898915,1.3028307,1.1130126,0.5940836,-0.48502073,-0.14909492,-0.13633202,0.10528221,1.3812262,1.6637379,0.2071495,-0.00374152,-0.63941616,-0.7176909,-0.75204194,0.1598771,-0.38313654,0.27850556,-0.16566749,-0.39256576,-0.05203537,-0.37009025,-0.46121502,-0.5180294,-0.7935691,-0.39291066,-0.42752793,-0.66104263,0.21390149,-0.4946939,-0.43840018,1.2311347,0.8920403,-0.48745015,-0.19010593,-0.5296454,0.16920833,-0.16184469,0.36509705,-0.35581648,-0.48344755,-0.6131188,-0.3154836,-0.7063113,-0.47591388,0.72047174,0.0473446,0.29073256,-0.45561606,0.40397656,-0.21792799,0.74867743,0.3008236,-0.38424936,0.1790154,0.68370503,-0.00634535,-0.48351905,7
0.704643309,1.05487907,-0.117510498,-0.280248046,-0.635499001,-1.09096694,-1.00146961,-0.796262026,-0.365920246,-0.0205428302,-0.541393042,-1.06387198,0.793414533,-0.277039528,-0.665550113,0.650420725,-0.475267321,1.08410752,-0.435065806,0.43913874,2.33431888,-0.626782119,-0.756122768,-0.691027582,0.00357503816,-0.676718891,-0.224518046,-0.320702195,-0.433551908,-0.786745727,-0.322410971,-0.0194675233,-0.254336476,-0.606492221,-0.170119002,-0.482571036,0.189322114,0.354327887,-0.880472958,-0.732744277,-0.65171808,-0.187661856,-0.459526241,0.499774724,1.07262993,0.195348904,0.0362024903,-0.135727361,-0.278650135,0.380942255,1.59459865,1.39187765,-0.175213873,-0.120839275,-0.462342918,-0.740360916,-0.771784961,0.645765185,-0.230205938,0.0351589248,-0.259840339,-0.380801827,-0.0521884486,-0.381730109,-0.489202708,-0.59026289,-0.715189397,-0.630391955,-0.324709803,-0.728524745,0.41545102,-0.765138566,-0.505688846,0.922129095,0.613418281,0.00102042779,-0.415865809,-0.355113864,-0.0653650314,-0.187565133,0.166768551,-0.0478341877,-0.308687508,-0.518869758,-0.450398505,-0.909240365,-0.414853185,0.426953226,0.315527439,0.538896382,-0.661768734,-0.00296039972,-0.505013347,1.08586836,-0.0529519394,-0.389867753,0.39479658,0.464316308,-0.333898395,-0.542537093,2
0.59223384,0.72435653,0.71886575,-0.08864228,-0.61393654,-0.79284203,-0.7568717,-0.390174,-0.17878081,-0.36043262,-0.47043654,-0.9682096,0.58092606,-0.26564512,-0.6175659,0.9019064,-0.26009116,0.5543608,-0.26552016,0.57930326,2.4524896,-0.45024198,-0.6837581,-0.5113323,0.02581635,-0.49110934,-0.3758983,-0.09241845,-0.25496906,-0.57392305,-0.26031587,-0.3508982,-0.0210916,0.1715864,-0.1337204,-0.29745358,0.10931642,0.30447605,-0.8149937,-0.611374,-0.4964762,-0.29141894,-0.3999066,1.5983733,1.0428473,0.53587776,-0.49657866,-0.18969208,-0.15847543,0.04836371,1.2344984,1.5529656,0.1435147,-0.02579543,-0.64803654,-0.74508864,-0.8115372,0.08706477,-0.37160444,0.2654129,-0.16019553,-0.38573468,-0.04970465,-0.39129588,-0.4691827,-0.52574235,-0.7986413,-0.41518244,-0.43148112,-0.629094,0.38846362,-0.5099325,-0.44705337,1.1271634,0.96220684,-0.46654236,-0.23434687,-0.5451828,0.10087399,-0.09873744,0.3073782,-0.35995096,-0.49523577,-0.62363464,-0.39725703,-0.69449604,-0.4688617,0.6532294,-0.04092182,0.2259308,-0.4926804,0.46621072,-0.22259554,0.75294876,0.35443795,-0.38667703,0.12858474,0.67165756,-0.05224934,-0.48477417,7
1.1827008,1.1935104,0.10287097,0.49385136,-0.6751644,-0.8725708,-1.1741433,-0.45017555,-0.14640082,-0.28095415,-0.60652435,-1.0133667,-0.00823612,-0.24539311,-0.8022492,0.07222623,-0.66989547,0.31644312,-0.17117591,1.2627724,1.7398415,-0.49071717,-0.487685,-0.69762266,0.02398162,-0.53638154,-0.4690245,-0.659575,-0.32165992,-0.8410922,-0.25897816,-0.61820567,0.37557828,-0.38500246,-0.00468053,-0.3822675,0.4549154,0.45907086,-0.9081657,-0.666824,-0.627764,-0.5514618,-0.54081124,0.7553146,2.0370653,0.59095776,-0.32871586,-0.45660117,0.11610816,-0.05957677,1.6424338,2.9633539,0.1846164,-0.3414626,-0.717488,-0.816701,-0.9245374,0.1068311,-0.42506158,0.26224753,-0.32071367,-0.19995542,0.17021209,-0.36796877,-0.55774254,-0.74130636,-1.0320164,-0.5447317,-0.42606983,-0.9430313,-0.35652667,-0.64174324,-0.4255947,1.8138926,0.7374233,-0.44264647,-0.21903038,-0.47364584,0.40621373,-0.13090685,0.444342,-0.4192127,-0.3641531,-0.58908266,0.02481776,-0.9722275,-0.5095211,0.9868734,0.8412041,1.671842,-0.4513368,0.3556764,-0.33095723,0.6147696,-0.02061977,-0.47195774,0.28672144,1.1336224,-0.17289306,-0.2881413,5
0.92171574,0.86794233,0.41824958,-0.08604287,-0.6033198,-0.8399994,-0.7649304,-0.47827688,-0.11567968,-0.16433074,-0.38099754,-0.95187944,0.6166677,-0.29673228,-0.6030791,0.32987344,-0.19901809,0.71549594,-0.31416366,0.8363028,1.9881573,-0.5533553,-0.73666346,-0.6310165,0.23917623,-0.5147771,-0.34056082,0.1451789,-0.37448812,-0.64051044,-0.156838,-0.31452888,0.10058203,-0.31551614,-0.27535033,-0.4073497,0.28376222,0.6546112,-0.7883428,-0.649328,-0.47758716,-0.14581214,-0.41852638,0.82106644,1.4431885,0.9878951,-0.40306598,-0.22575545,0.17127573,-0.06101925,1.8675756,1.8602498,0.20767118,-0.01413183,-0.2511825,-0.4927825,-0.80878705,0.3471184,-0.29773962,0.3768509,-0.18966907,-0.2979026,0.04626475,-0.2789774,-0.43916976,-0.5761075,-0.847668,-0.3730772,-0.41221166,-0.601304,0.17080984,-0.6140712,-0.43022585,1.4017226,0.8669828,-0.18485335,-0.47120583,-0.43320048,-0.11480679,-0.0988203,0.1769568,-0.29316962,-0.42934683,-0.67421335,-0.39262545,-0.73397523,-0.4720535,0.54439723,0.21603465,0.29919472,-0.5226672,0.1916243,-0.1801818,1.091493,0.14604615,-0.32045615,-0.01286359,0.8276785,0.26302436,-0.4112815,0
0.918166518,0.911697507,0.442579985,-0.079041183,-0.608508348,-0.856014252,-0.802023888,-0.521324694,-0.167356029,-0.152832031,-0.385697961,-0.958509266,0.657998204,-0.290986568,-0.615938962,0.339912951,-0.1999688,0.74591583,-0.322804004,0.880779922,2.04825449,-0.551003218,-0.745605588,-0.652722716,0.220943674,-0.532025695,-0.338312209,0.132227212,-0.380491167,-0.642453909,-0.156394556,-0.306202918,0.0757677555,-0.309887946,-0.271565974,-0.407311112,0.304633945,0.629683018,-0.802964509,-0.6577335,-0.491676271,-0.173819795,-0.409461975,0.860613704,1.49255264,1.03507316,-0.426485687,-0.236652285,0.122962415,-0.0519535951,1.94023645,1.94204557,0.233714953,-0.00556032453,-0.243767336,-0.506531596,-0.845292747,0.345529586,-0.32877323,0.398598462,-0.212273687,-0.296670377,0.064639397,-0.270906597,-0.442381471,-0.578139246,-0.85303247,-0.37793389,-0.410599142,-0.621398687,0.190426216,-0.625569224,-0.430309415,1.42448342,0.908547044,-0.196697444,-0.467313468,-0.432040125,-0.109415621,-0.0845482349,0.196406931,-0.294419825,-0.43285799,-0.686284542,-0.393369824,-0.737827003,-0.471155673,0.574796319,0.235697746,0.286774278,-0.533547342,0.207542777,-0.174404636,1.12727106,0.160274804,-0.321026981,-0.00121848891,0.850652516,0.27800554,-0.460408628,0
1.3970747,0.2791831,0.47880384,-0.2959818,-0.6777409,-0.88996845,-0.6414129,-0.45528808,-0.2664938,-0.27304247,-0.43865559,-0.9848088,0.5577797,-0.30258736,-0.57414377,0.9610371,0.20749907,0.8410423,-0.34232065,0.5476263,1.6186972,-0.5490204,-0.6591724,-0.5923539,0.5080397,-0.45347017,-0.06195231,0.22679514,-0.4141366,-0.5673023,0.11949177,-0.21173732,0.20702705,-0.07394503,-0.37975976,-0.22128047,0.13014305,0.35934865,-0.75508696,-0.65971166,-0.44969797,-0.36846673,-0.40852255,1.4892366,1.2428522,1.4364434,-0.44120395,-0.2953964,-0.25536448,0.11385218,1.8803424,1.6882699,0.04127513,-0.26215643,-0.5945592,-0.68678,-0.91101915,0.27429968,-0.37794945,0.07453578,-0.2073466,-0.4677282,0.19247223,-0.47313374,-0.47826833,-0.41365665,-0.7764721,-0.5048918,-0.4419459,-0.6021779,0.4009425,-0.64309436,-0.4279687,1.7798846,0.95418906,-0.18999147,-0.43924695,-0.4450077,-0.3231811,-0.18069816,0.26608914,-0.2624899,-0.4680948,-0.6840482,-0.5890752,-0.7288086,-0.49085638,0.63597864,-0.23297656,0.47695836,-0.45621803,0.22236039,-0.15331493,1.7582517,-0.10390293,-0.36499232,-0.10001028,0.9535575,0.60155076,-0.5120456,1
1.5004628,0.5105697,-0.1226015,-0.30460936,-0.844367,-1.1846215,-0.81362885,-0.6850029,-0.24633484,-0.24357963,-0.5939384,-1.1687281,0.23983993,-0.34161276,-0.8391562,0.3839023,-0.5345768,0.778495,-0.5195411,0.13804974,2.545939,-0.67750514,-0.84895086,-0.5804579,-0.29059613,-0.8364704,0.4187084,-0.19888753,-0.44697997,-0.99578714,-0.28632343,0.01401237,-0.23266438,-0.52960837,-0.3835325,-0.4784216,-0.28282773,1.085412,-1.0626798,-0.72468555,-0.56949514,-0.30119762,-0.64277434,1.7827036,0.7634535,0.28438723,-0.3002548,-0.09409451,-0.14208117,0.11180236,2.9198496,0.8024351,-0.22347538,0.02845639,-0.8039607,-0.9507985,-0.77866215,2.121178,-0.46004397,0.6961795,-0.16740079,-0.5167971,-0.21253245,-0.63952464,-0.39382774,-0.6866754,-0.86288124,-0.69927996,-0.38235834,-0.647568,-0.02521609,-0.93886423,-0.56695545,0.9108898,0.25181216,0.6180429,-0.85662687,-0.41622117,-0.2253902,-0.2658004,-0.23317328,-0.22091946,-0.39416113,-0.6694784,-0.45377463,-1.0776628,-0.49654713,0.09710329,0.26108024,1.7525042,-0.69668186,-0.24927261,-0.575072,1.6780039,-0.34482798,-0.511726,-0.08684354,0.67207044,-0.29414847,-0.5185512,2
0.98344636,1.1202531,0.32873985,-0.03370979,-0.62661016,-0.82867825,-0.8664517,-0.48602265,-0.23711798,-0.12174463,-0.47435048,-0.9345904,0.5643457,-0.2720388,-0.6683571,0.12912725,-0.1255743,0.86116385,-0.27360386,0.9548265,1.899021,-0.5312232,-0.6830523,-0.6308258,0.20595123,-0.55747485,-0.35848612,-0.01970345,-0.36397025,-0.61356366,-0.11313617,-0.3100428,0.10020968,-0.2663861,-0.08178195,-0.3672344,0.38599223,0.47994623,-0.7643278,-0.61602014,-0.47938395,-0.3257854,-0.40454578,0.9182268,1.3908128,1.1653033,-0.4867838,-0.28039694,-0.03523104,-0.03315115,1.9962232,2.1319463,0.1810542,-0.01613136,-0.68708014,-0.73088485,-0.8484233,0.2377833,-0.4137794,0.31074017,-0.21425153,-0.36442834,0.0880174,-0.300238,-0.44153482,-0.5578932,-0.82740355,-0.38402477,-0.4286434,-0.63881737,0.08241484,-0.5799858,-0.4357738,1.6083555,0.9635601,-0.25442427,-0.35774663,-0.40101504,0.09445484,-0.11476573,0.26097295,-0.35130188,-0.38679782,-0.6628979,-0.33994502,-0.70775855,-0.4758474,0.6862972,0.10689557,0.3437804,-0.4882475,0.30430678,-0.12850578,1.0258464,0.09071107,-0.31550625,0.12647012,0.8777588,0.33775088,-0.4496152,0
0.94285095,1.2266225,-0.07493895,-0.21618721,-0.66941303,-1.038406,-1.006312,-0.62292194,-0.25938314,-0.05654132,-0.5563187,-0.83280736,-0.06243905,-0.23430395,-0.49785838,-0.05002927,-0.4855937,0.1805091,-0.39305753,1.633755,1.7963773,-0.58686125,-0.7320146,-0.7831711,0.12553056,-0.53753966,-0.4163839,1.0470867,-0.53770924,-0.68375367,-0.31312686,-0.6408426,0.21920289,-0.36813375,-0.28159773,-0.40405524,0.43979242,-0.02902162,-0.48306015,-0.5171761,-0.54789233,-0.47362953,-0.28060076,0.14926411,2.2747939,0.6818613,-0.5406075,0.03133531,-0.18045546,-0.02545955,0.9946435,3.0177379,-0.10075303,-0.45854002,-0.65816295,-0.76689315,-1.0543208,-0.11166594,-0.3364489,-0.06692294,-0.26149437,-0.23263898,0.32266903,-0.43170166,-0.45848483,-0.8280948,-0.94379646,-0.47987342,-0.3491982,-0.6416085,0.9892832,-0.5648664,-0.38161638,2.3081436,1.6525121,0.92445755,-0.11439283,-0.20127016,0.07542721,0.18126653,0.6803098,-0.3288993,-0.3121371,-0.6015272,-0.32157785,-0.6890205,-0.37105763,1.3143171,0.1414369,0.7455425,-0.500228,0.5503064,0.8520363,1.6878495,-0.1305813,-0.35364118,0.04636342,1.1597334,0.9864073,-0.4664606,4
0.8152442,0.8814415,0.29862434,-0.17808801,-0.6343943,-0.929409,-0.92344177,-0.46243197,-0.1606013,-0.16564815,-0.47639638,-1.0602103,0.47215772,-0.2954105,-0.6192322,0.42154667,-0.5142837,0.7347995,-0.31867096,0.8979962,2.6774483,-0.50260353,-0.79605013,-0.72869045,0.12485223,-0.60002697,-0.42566153,0.10171165,-0.3316936,-0.73758,-0.36341572,-0.30708203,0.21471375,-0.32686788,-0.30769256,-0.43682158,0.41879106,0.55047035,-0.8688237,-0.6842538,-0.59609497,0.22154789,-0.41885987,1.0063151,1.7088451,0.7460809,-0.34733003,-0.01813962,0.32434434,-0.03450439,1.8732601,1.9673567,0.067359,0.36425337,-0.19123465,-0.5480569,-0.92482764,0.28617248,-0.27058604,0.4592611,-0.21626772,-0.2613871,0.01523415,-0.355268,-0.51665527,-0.69025826,-0.99745905,-0.4912098,-0.39777303,-0.59659547,0.79937947,-0.6846177,-0.467432,1.2543873,0.9490394,-0.1585251,-0.5070558,-0.45139185,-0.12970878,-0.05097222,0.12944926,-0.33068252,-0.51832503,-0.6826495,-0.5201649,-0.81660575,-0.44465673,0.5822797,0.34676257,0.28514943,-0.6165739,0.26957017,-0.13889769,1.0967113,0.2687959,-0.3312103,0.17943732,0.7925736,0.04730628,-0.40342477,0
1.7131469,0.32168287,0.60286236,-0.24834135,-0.70997685,-0.8936392,-0.6794592,-0.49222463,-0.23912698,-0.22254004,-0.49457607,-0.9480357,0.5335514,-0.25782707,-0.5466209,1.1244947,0.2152815,0.8291366,-0.36212116,0.8072914,1.4741726,-0.5258149,-0.61133915,-0.6193344,0.5377131,-0.4381702,-0.35288706,0.11869352,-0.42946512,-0.5315618,0.04532833,-0.5893173,0.31454098,0.02622288,-0.36540624,-0.3213564,0.15674764,0.17519249,-0.7653699,-0.6471168,-0.4559319,-0.37049115,-0.37959108,1.2221035,1.6385008,1.7000775,-0.42386597,-0.5606998,-0.43001035,0.14098588,1.7027668,2.1815135,0.14050278,-0.24997622,-0.5470738,-0.6813544,-0.9701197,0.02575917,-0.34286174,0.15024087,-0.22265632,-0.45265973,0.38414672,-0.36173755,-0.4952887,-0.48624414,-0.75984144,-0.43266463,-0.43245578,-0.6727806,0.40579456,-0.588306,-0.38527715,2.2511718,1.2008665,-0.35549393,-0.31999695,-0.47604516,-0.29701367,-0.17135172,0.4518227,-0.21000907,-0.48109668,-0.7064429,-0.5844919,-0.69534063,-0.48876855,0.9496713,-0.42945808,0.6478225,-0.43211377,0.38122672,-0.1860783,1.7961285,-0.05217107,-0.34583837,-0.07903596,1.2117465,0.7018666,-0.55072916,1
1.51041996,0.654975295,-0.100396521,-0.300025135,-0.847972929,-1.22207046,-0.867312193,-0.715390325,-0.251615882,-0.215780094,-0.607966125,-1.2212553,0.24742803,-0.342341572,-0.856873035,0.383147955,-0.579947591,0.726356387,-0.538107157,0.208321154,2.74962544,-0.670746982,-0.902542353,-0.611874521,-0.294753581,-0.838861525,0.389578313,-0.223167688,-0.459510207,-1.04604304,-0.310643673,-0.00225732056,-0.243911192,-0.526208222,-0.397262692,-0.479808122,-0.304569393,1.21774757,-1.10888982,-0.748656154,-0.58394587,-0.291580975,-0.641669631,1.76393676,0.868414581,0.284796834,-0.319231778,-0.101648822,0.0266899634,0.105174765,3.04884768,0.9135921,-0.188495204,0.0303076375,-0.808617055,-0.986721575,-0.840257168,2.11708403,-0.471448094,0.738466203,-0.22449626,-0.508036971,-0.212739035,-0.634833276,-0.401901722,-0.742658079,-0.911006331,-0.692956388,-0.365658164,-0.663843572,0.00502541102,-0.975705624,-0.565283716,0.890467584,0.229825169,0.583021283,-0.888026357,-0.434600711,-0.227255911,-0.2447972,-0.261849165,-0.214383066,-0.432845384,-0.689370334,-0.421087027,-1.1154145,-0.483308643,0.112983391,0.487401634,1.71406794,-0.731453836,-0.249499112,-0.578253865,1.64244318,-0.326689571,-0.50846529,-0.0769790784,0.677035511,-0.322286993,-0.527150393,2
0.77345026,0.9776648,0.7302267,-0.0325626,-0.705974,-0.87558407,-0.8582742,-0.38573474,-0.12714468,-0.31843022,-0.5891296,-0.9913268,0.22337204,-0.22333923,-0.60787445,0.9731203,-0.58561623,0.3519408,-0.28818184,1.1730199,2.1443956,-0.4514068,-0.58060694,-0.59607106,-0.02218566,-0.43263057,-0.40193766,-0.33645052,-0.38656387,-0.6937365,-0.40113425,-0.685918,0.10388494,0.16715176,-0.25736502,-0.32059407,0.11357231,0.11672264,-0.924877,-0.54708844,-0.5357837,-0.3740897,-0.45793006,1.7062995,1.9081303,0.3527021,-0.38938314,-0.51111317,-0.09335475,0.09186579,0.8596672,2.5787432,0.25109744,-0.27274323,-0.66590637,-0.79946125,-0.9676029,-0.01018428,-0.36584848,0.31674975,-0.24305524,-0.2953724,0.12479181,-0.33316186,-0.5217994,-0.59022564,-0.84501165,-0.43482822,-0.41983837,-0.72702515,0.28663474,-0.58570737,-0.4117002,1.7253932,1.1854203,-0.5334126,-0.13109058,-0.55182725,0.07952397,-0.01676406,0.8108298,-0.3440481,-0.4880366,-0.6055468,-0.41529387,-0.8099821,-0.43811584,1.0294688,0.24616528,0.86421597,-0.48254842,0.56120646,-0.16553578,0.3819743,0.25244042,-0.42715928,0.09125145,1.0618824,-0.23922971,-0.44860938,5
1.4419817,0.61740285,0.48472825,-0.21142408,-0.6993106,-0.93011922,-0.76254702,-0.56580484,-0.26410282,-0.17923446,-0.51495433,-0.94696015,0.61924446,-0.25447387,-0.56652969,0.9486168,0.026265619,0.81120157,-0.39324608,0.79571307,1.6964623,-0.54850107,-0.63386226,-0.64793867,0.37370747,-0.45453647,-0.33516261,0.09199369,-0.4473075,-0.5772534,-0.058617912,-0.56562096,0.21720918,-0.12690204,-0.2507062,-0.33511189,0.26677358,0.20035531,-0.75195569,-0.67711627,-0.48123536,-0.37273148,-0.39057687,0.97912365,1.5076212,1.3784552,-0.35832533,-0.44053254,-0.35686976,0.20820779,1.6489812,2.0611362,0.17621638,-0.25635818,-0.52426958,-0.68064052,-0.94361562,0.047355946,-0.36018488,0.16414265,-0.24672008,-0.42423457,0.31636843,-0.34298345,-0.50251305,-0.5469023,-0.75623018,-0.4300662,-0.41198385,-0.70354056,0.40767956,-0.5909946,-0.39626864,2.0005901,1.1744174,-0.31604397,-0.3652364,-0.48366514,-0.14662983,-0.1393906,0.35543111,-0.13671897,-0.4493545,-0.6899783,-0.49739507,-0.72231233,-0.46667653,0.84627956,-0.14342746,0.58103967,-0.47170219,0.30810627,-0.16537076,1.5935446,0.0017143027,-0.33097538,0.069138333,1.0432708,0.59938389,-0.53372532,1
0.8447632,0.84379643,0.48181096,-0.10490808,-0.6129801,-0.90499985,-0.7836079,-0.5279558,-0.07262754,-0.18133399,-0.4433416,-0.9447935,0.8087784,-0.28361467,-0.5864932,0.7357206,-0.25246045,0.65639114,-0.35819808,0.83165574,2.0810926,-0.5737125,-0.7736104,-0.66905177,0.17899357,-0.5331786,-0.4007455,0.18978347,-0.39218304,-0.6404288,-0.21563517,-0.37934107,0.08164547,-0.37503073,-0.30875397,-0.44757017,0.2469803,0.59053594,-0.8104476,-0.6965303,-0.5007813,-0.09827714,-0.40027934,0.6205992,1.5560976,0.8375077,-0.351195,-0.28192618,0.05187396,0.00240816,1.649007,1.8957188,0.24019314,-0.02041163,0.1387393,-0.24251528,-0.8422302,0.28115475,-0.3189733,0.37532973,-0.18867189,-0.19930322,0.09326193,-0.21557285,-0.47060034,-0.58706135,-0.8221309,-0.36443484,-0.3923274,-0.61576825,0.29010966,-0.61278194,-0.41458142,1.3942907,1.0077149,-0.27176824,-0.50055104,-0.4787526,-0.14838374,-0.03215787,0.2144737,-0.18496066,-0.45126224,-0.69460666,-0.44191584,-0.75087553,-0.4618011,0.59133863,0.17490666,0.29443875,-0.5576293,0.18113479,-0.251179,1.2038219,0.265532,-0.3342245,0.03978662,0.9055505,0.1937825,-0.45369938,0
0.7536819,1.4768908,-0.06189984,-0.09774574,-0.5775638,-0.83983463,-0.9146199,-0.45614856,-0.10680923,-0.19222534,-0.5484026,-0.76889026,0.06996544,-0.21333565,-0.58010596,-0.18324734,-0.45710972,0.11167973,-0.28605792,1.4126359,1.3421658,-0.5364367,-0.58401436,-0.62341034,-0.02268991,-0.52961516,-0.3973022,0.16375414,-0.4723317,-0.61973995,-0.33560312,-0.57147473,0.17520092,-0.33575317,-0.02148948,-0.4354104,0.17936449,-0.00613386,-0.62672126,-0.4672486,-0.46448642,-0.3702232,-0.34214613,0.11991151,2.1635103,0.36850297,-0.40163758,-0.19131926,-0.18498762,-0.12862779,0.7848195,2.9365244,-0.11074725,-0.32798254,-0.6172276,-0.6366473,-0.6725369,-0.0782803,-0.31595173,-0.05853698,-0.16807665,-0.26881972,0.21203525,-0.32026577,-0.41141093,-0.518191,-0.77288705,-0.45390153,-0.3785815,-0.6204078,0.11859135,-0.46665198,-0.39514202,2.2931743,1.3619725,0.01450587,-0.05069511,-0.28431076,0.36270478,-0.04001031,0.8370548,-0.39528883,-0.20583242,-0.50685966,-0.23763287,-0.64880615,-0.4123195,1.2680053,0.01222843,0.70690256,-0.40784112,0.496709,0.15919599,0.6307117,0.08441221,-0.37681964,0.20907702,1.095306,0.2458036,-0.34993142,4
0.5505788,0.67880404,0.7753319,-0.1244214,-0.6337135,-0.7922409,-0.69885504,-0.27358606,-0.00757241,-0.3798657,-0.54344517,-0.9679737,0.20193402,-0.26014116,-0.53606147,1.0742402,-0.58954114,0.46255127,-0.3942962,0.65947396,2.3300793,-0.46641144,-0.6498196,-0.47100663,-0.05534217,-0.27418187,-0.28468248,-0.08106598,-0.3746067,-0.6683897,-0.4079829,-0.6806703,0.02291422,0.15368564,-0.34319222,-0.27432194,0.34544593,0.42269135,-0.8024998,-0.61713946,-0.49556538,-0.21578765,-0.49651456,1.6828289,0.7545783,0.20027807,-0.25040948,-0.05216226,0.23338453,0.19966815,0.7158988,1.2881534,0.17135842,-0.27000713,-0.6660015,-0.76862013,-0.66169715,-0.047409,-0.37138715,0.28952712,-0.14789318,-0.3235853,-0.0819816,-0.47603312,-0.4607563,-0.5821413,-0.79059124,-0.40712696,-0.42983553,-0.6203231,0.4379897,-0.5221042,-0.44548643,0.7122641,0.8282696,-0.4006885,-0.31594092,-0.616648,-0.06133191,-0.01932885,0.26092586,-0.16580941,-0.51718676,-0.61517966,-0.35629904,-0.79415196,-0.42255917,0.46821168,0.6791439,0.5578864,-0.52993894,0.40079775,-0.0802961,0.4374277,0.25282753,-0.36725128,-0.04103054,0.5658269,-0.08675992,-0.3385741,7
0.71860135,0.7890635,0.7590879,-0.05789012,-0.7151077,-0.9145969,-0.7907668,-0.3402359,-0.03188531,-0.32366788,-0.579345,-1.0227225,0.21244505,-0.23645717,-0.6079056,1.0148606,-0.6234858,0.47423097,-0.32787633,1.2523026,2.1518795,-0.4681363,-0.6241497,-0.5834762,-0.06476206,-0.35563943,-0.33524325,-0.28333923,-0.40298316,-0.7158618,-0.42765993,-0.7065112,0.11894527,0.18424456,-0.4503403,-0.3242659,0.18810517,0.3482187,-0.94398123,-0.56318855,-0.528139,-0.29760605,-0.46847433,1.7270966,1.8556145,0.35065678,-0.27742606,-0.41250262,0.1235967,0.1351532,0.85992026,2.4685833,0.22811325,-0.26652473,-0.7137735,-0.8264595,-0.8727892,0.01706546,-0.38605314,0.36282375,-0.17694671,-0.30677223,0.07524464,-0.3733171,-0.508758,-0.6138163,-0.8915486,-0.47769058,-0.41777378,-0.7020789,0.3672843,-0.601078,-0.44514734,1.6505437,1.1028776,-0.4859097,-0.21242987,-0.5590743,-0.08116601,-0.02342706,0.7609457,-0.33276257,-0.5186571,-0.61949587,-0.3978189,-0.82838905,-0.42817187,0.89895886,0.5163113,0.85939884,-0.52877235,0.5222568,-0.14174499,0.42408016,0.11865276,-0.43301493,-0.12859899,1.0234772,-0.20003161,-0.35547438,5
